Typ;Type;Name;Latitude;Longitude;Tempolimit;Ankunft;Abfahrt;Block_ID;Betriebstage;Service_ID;Details
Routenpunkt (Way);T;Kranichsteiner Straße;49.89609595;8.688099666666666;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.8961189;8.688281333333332;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.89614185;8.688462999999999;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.8961648;8.688644666666667;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.89618775;8.688826333333333;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.8962107;8.689008;50.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.8962413;8.689159;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.8962719;8.689309999999999;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.8963025;8.689461;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.8963331;8.689612;50.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.89638385;8.689792650000001;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.8964346;8.6899733;50.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.8965005;8.690152300000001;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.8965664;8.6903313;50.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.89662246666666;8.690452633333333;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.896678533333336;8.690573966666667;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.8967346;8.6906953;50.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.89679606666667;8.690807533333333;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.89685753333333;8.690919766666667;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.896919;8.691032;50.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.897012;8.69117865;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.897105;8.691325299999999;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.897198;8.69147195;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.897291;8.6916186;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.897384;8.69176525;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.897477;8.6919119;50.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.897568675;8.692060374999999;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.89766035;8.69220885;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.897752025;8.692357325;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.8978437;8.6925058;50.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.89793262;8.6926276;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.89802154;8.6927494;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.89811046;8.692871199999999;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.89819938;8.692993;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.8982883;8.6931148;50.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.898363;8.693205666666667;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.8984377;8.693296533333333;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.8985124;8.6933874;50.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.8985877;8.6934694;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.898663;8.6935514;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;;49.898735675;8.6936319;50.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;Kranichsteiner Straße;49.89880835;8.6937124;50.0;;;;;;Original OSM
Haltestelle;W;Kranichstein Jagdschloß;49.8988784;8.6937914;50.0;12:32:00;12:32:00;Kein Umlauf;Mo,Di,Mi,Do,Fr;446.0;Original GTFS (Snap-Distanz 0m) | Auf Route gesnappt (9m)
Routenpunkt (Way);T;;49.898954599999996;8.69387775;50.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;Kranichsteiner Straße;49.8990308;8.6939641;50.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.8991171;8.694068;50.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.899204;8.6941749;50.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.8992875;8.6942854;50.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.8993748;8.69440836;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.8994621;8.69453132;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.8995494;8.69465428;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.8996367;8.694777239999999;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.899724;8.6949002;50.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.8998079;8.6950334;50.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.89987296666666;8.695136666666667;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.899938033333335;8.695239933333333;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9000031;8.6953432;50.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.90007705;8.69546665;50.0;;;;;;Interpoliert
Routenpunkt (Way);T;;49.90015995;8.69560212;50.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;Kranichsteiner Straße;49.90024285;8.695737590000002;50.0;;;;;;Original OSM
Routenpunkt (Way);T;;49.900308939285715;8.695842145;50.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;Kranichsteiner Straße;49.90037502857143;8.695946699999999;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90046235714286;8.6960833;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90054968571429;8.6962199;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.900637014285714;8.6963565;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.900724342857146;8.6964931;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90081167142857;8.6966297;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.900899;8.6967663;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.900961333333335;8.696868666666667;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90102366666667;8.696971033333334;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;;49.901077883333336;8.697064316666667;70.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;Kranichsteiner Straße;49.901132100000005;8.6971576;70.0;;;;;;Original OSM
Routenpunkt (Way);T;;49.9011908;8.6972721;70.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;Kranichsteiner Straße;49.9012495;8.6973866;70.0;;;;;;Original OSM
Routenpunkt (Way);T;;49.90130226666666;8.69750575;70.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;Kranichsteiner Straße;49.901355033333324;8.6976249;70.0;;;;;;Original OSM
Routenpunkt (Way);T;;49.901414472222214;8.69778657;70.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;;49.90147391111111;8.69794824;70.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;Kranichsteiner Straße;49.90153335;8.698109910000001;70.0;;;;;;Original OSM
Routenpunkt (Way);T;;49.901576133333336;8.69823624;70.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;;49.90161891666666;8.69836257;70.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;Kranichsteiner Straße;49.9016617;8.6984889;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.901696;8.698625233333333;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9017303;8.698761566666667;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9017646;8.6988979;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.9018203;8.69906325;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.901876;8.6992286;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.90192905;8.6993632;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;;49.901992784722225;8.699498970833334;70.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;;49.90205651944444;8.699634741666667;70.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;;49.90212025416667;8.699770512499999;70.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;Kranichsteiner Straße;49.90218398888889;8.699906283333332;70.0;;;;;;Original OSM
Routenpunkt (Way);T;;49.90225584166667;8.700027862499999;70.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;;49.90232769444445;8.700149441666667;70.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;;49.902399547222224;8.700271020833334;70.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;Kranichsteiner Straße;49.9024714;8.7003926;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.9025677;8.700512;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.9026681;8.700629150000001;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9027685;8.7007463;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.9028617;8.7008458;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.90296824166667;8.700954666666666;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90307478333334;8.701063533333333;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.903181325000006;8.7011724;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.903287866666666;8.701281266666667;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90339440833333;8.701390133333334;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90350095;8.701499;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90360749166667;8.701607866666667;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90371403333334;8.701716733333333;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.903820575;8.7018256;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.903927116666665;8.701934466666668;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90403365833333;8.702043333333334;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9041402;8.7021522;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.90424819166667;8.702264566666667;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90435618333333;8.702376933333333;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.904464175;8.7024893;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90457216666667;8.702601666666666;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.904680158333335;8.702714033333333;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90478815;8.7028264;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90489614166667;8.702938766666668;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.905004133333335;8.703051133333334;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.905112125;8.7031635;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90522011666667;8.703275866666667;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.905328108333336;8.703388233333333;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9054361;8.7035006;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.90554584285714;8.703614408571429;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.905655585714285;8.703728217142856;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90576532857144;8.703842025714286;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.905875071428575;8.703955834285715;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90598481428572;8.704069642857142;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90609455714286;8.704183451428571;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9062043;8.70429726;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90631404285715;8.704411068571428;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90642378571429;8.704524877142857;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90653352857143;8.704638685714286;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90664327142857;8.704752494285714;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90675301428571;8.704866302857143;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90686275714286;8.704980111428572;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9069725;8.70509392;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90708224285714;8.705207728571429;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.907191985714284;8.705321537142858;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90730172857143;8.705435345714285;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.907411471428574;8.705549154285714;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90752121428572;8.705662962857142;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90763095714286;8.705776771428571;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9077407;8.70589058;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90785044285714;8.706004388571428;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90796018571429;8.706118197142857;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90806992857143;8.706232005714286;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90817967142857;8.706345814285713;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90828941428571;8.706459622857142;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90839915714285;8.706573431428572;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9085089;8.706687239999999;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90861864285714;8.706801048571428;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90872838571429;8.706914857142857;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90883812857143;8.707028665714285;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.908947871428566;8.707142474285714;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90905761428572;8.707256282857143;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.909167357142856;8.70737009142857;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9092771;8.7074839;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.9093872375;8.707596862499999;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.909497375;8.707709825;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9096075125;8.7078227875;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.90971765;8.70793575;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9098277875;8.7080487125;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.909937925;8.708161675;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9100480625;8.7082746375;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9101582;8.7083876;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.91026624;8.708498175;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91037428;8.70860875;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91048232;8.708719325;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91059036;8.7088299;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9106984;8.708940475;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91080644;8.70905105;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91091448;8.709161625;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91102252;8.7092722;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91113056;8.709382775;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9112386;8.709493349999999;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91134664;8.709603925;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91145468;8.7097145;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91156272;8.709825075;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91167076;8.70993565;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91177879999999;8.710046225;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91188684;8.7101568;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91199488;8.710267374999999;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91210292;8.71037795;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91221096;8.710488524999999;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.912319;8.7105991;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.91242687647058;8.710711629411763;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91253475294117;8.71082415882353;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91264262941176;8.710936688235293;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91275050588235;8.711049217647059;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91285838235294;8.711161747058823;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91296625882352;8.711274276470588;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91307413529412;8.711386805882352;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.913182011764704;8.711499335294118;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91328988823529;8.711611864705882;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91339776470588;8.711724394117647;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91350564117647;8.711836923529411;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91361351764706;8.711949452941177;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91372139411765;8.71206198235294;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91382927058823;8.712174511764706;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91393714705882;8.71228704117647;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91404502352941;8.712399570588236;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9141529;8.7125121;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.91424774;8.71260978;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91434258;8.712707459999999;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91443742;8.71280514;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91453226;8.71290282;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9146271;8.7130005;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.91473385;8.713109827777778;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9148406;8.713219155555555;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91494735;8.713328483333333;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9150541;8.713437811111111;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91516085;8.713547138888888;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9152676;8.713656466666666;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91537435;8.713765794444445;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9154811;8.713875122222221;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91558785;8.71398445;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9156946;8.714093777777778;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91580135;8.714203105555555;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9159081;8.714312433333333;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91601485;8.714421761111112;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9161216;8.714531088888888;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91622835;8.714640416666667;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9163351;8.714749744444445;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91644185;8.714859072222222;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9165486;8.7149684;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.916656546153845;8.715080930769231;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91676449230769;8.715193461538462;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91687243846154;8.715305992307693;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.916980384615385;8.715418523076924;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91708833076923;8.715531053846155;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91719627692308;8.715643584615385;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91730422307692;8.715756115384615;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.917412169230765;8.715868646153845;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91752011538461;8.715981176923076;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91762806153846;8.716093707692307;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91773600769231;8.716206238461538;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91784395384615;8.716318769230769;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;;49.91790855192308;8.716385984615385;70.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;Kranichsteiner Straße;49.917973149999995;8.7164532;70.0;;;;;;Original OSM
Routenpunkt (Way);T;;49.91803558863636;8.71651794090909;70.0;;;;;;Interpoliert (15m)
Routenpunkt (Way);T;Kranichsteiner Straße;49.91809802727273;8.716582681818181;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.918201654545456;8.716690263636364;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91830528181818;8.716797845454545;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91840890909091;8.716905427272728;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91851253636364;8.717013009090909;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.918616163636365;8.717120590909092;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91871979090909;8.717228172727273;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91882341818182;8.717335754545456;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91892704545455;8.717443336363637;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91903067272728;8.71755091818182;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.9191343;8.7176585;70.0;;;;;;Original OSM
Routenpunkt (Way);T;Kranichsteiner Straße;49.919223275;8.717749975;70.0;;;;;;Interpoliert
Routenpunkt (Way);T;Kranichsteiner Straße;49.91931225;8.71784145;70.0;;;;;;Interpoliert
