Typ;Type;Name;Latitude;Longitude;Tempolimit;Ankunft;Abfahrt;Block_ID;Betriebstage;Service_ID;Details;Altitude (m);Roadgrade (%);Surface;Highway_Type;OSM_Name
Routenpunkt (Way);T;Roßdörfer Straße;49.926085;8.742365;70.0;;;;;;Interpoliert;173.7;1.03;asphalt;secondary;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.926208;8.742353;70.0;;;;;;Original OSM;173.9;1.18;asphalt;secondary;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.926327;8.742331;70.0;;;;;;Interpoliert;174.1;1.19;asphalt;secondary;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.926446;8.742308;70.0;;;;;;Interpoliert;174.3;1.19;asphalt;secondary;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.926566;8.742286;70.0;;;;;;Interpoliert;174.4;1.05;asphalt;secondary;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.926685;8.742264;70.0;;;;;;Interpoliert;174.5;0.9;asphalt;secondary;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.926804;8.742242;70.0;;;;;;Original OSM;174.6;0.76;asphalt;secondary;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.926918;8.742205;70.0;;;;;;Interpoliert;174.7;1.08;asphalt;secondary;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.927031;8.742169;70.0;;;;;;Interpoliert;174.8;1.39;asphalt;secondary;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.927144;8.742132;70.0;;;;;;Interpoliert;175.1;1.57;asphalt;secondary;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.927258;8.742096;70.0;;;;;;Original OSM;175.4;1.74;asphalt;secondary;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.927362;8.742044;70.0;;;;;;Interpoliert;175.6;1.91;asphalt;secondary;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.927468;8.741993;70.0;;;;;;Interpoliert;175.8;2.43;asphalt;secondary;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.927572;8.741941;70.0;;;;;;Interpoliert;176.0;2.94;asphalt;secondary;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.927678;8.74189;70.0;;;;;;Interpoliert;176.6;3.57;asphalt;secondary;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.927782;8.741838;70.0;;;;;;Original OSM;177.2;3.41;asphalt;secondary;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.927885;8.741766;70.0;;;;;;Interpoliert;177.8;3.24;asphalt;secondary;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.927987;8.741694;70.0;;;;;;Interpoliert;177.9;2.1;asphalt;secondary;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.92809;8.741622;70.0;;;;;;Interpoliert;178.0;0.98;asphalt;secondary;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.928192;8.74155;70.0;;;;;;Interpoliert;177.9;-0.12;asphalt;secondary;Roßdörfer Straße
Routenpunkt (Way);T;;49.928305;8.741649;70.0;;;;;;Interpoliert (15m);177.8;-0.43;asphalt;unclassified;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.928418;8.741748;70.0;;;;;;Original OSM;177.7;-0.75;asphalt;unclassified;Roßdörfer Straße
Routenpunkt (Way);T;;49.928513;8.741849;70.0;;;;;;Interpoliert (15m);177.6;-1.38;asphalt;unclassified;Roßdörfer Straße
Routenpunkt (Way);T;;49.928607;8.741949;70.0;;;;;;Interpoliert (15m);177.5;-1.99;asphalt;unclassified;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.928702;8.742049;100.0;;;;;;Interpoliert;177.0;-2.5;asphalt;unclassified;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.928795;8.74208;100.0;;;;;;Original OSM;176.6;-2.18;asphalt;unclassified;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.928906;8.742101;100.0;;;;;;Interpoliert;176.2;-1.88;asphalt;unclassified;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.929017;8.742122;100.0;;;;;;Original OSM;176.3;-0.94;asphalt;unclassified;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.929146;8.742128;100.0;;;;;;Interpoliert;176.4;-0.04;asphalt;unclassified;Roßdörfer Straße
Routenpunkt (Way);T;;49.929263;8.74213;100.0;;;;;;Interpoliert (15m);176.5;0.81;asphalt;unclassified;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.929381;8.742132;100.0;;;;;;Original OSM;176.6;0.86;asphalt;unclassified;Roßdörfer Straße
Routenpunkt (Way);T;;49.929467;8.742115;100.0;;;;;;Interpoliert (15m);176.7;1.04;asphalt;residential;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.929554;8.742098;30.0;;;;;;Interpoliert;176.8;1.2;asphalt;residential;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.929662;8.742066;30.0;;;;;;Original OSM;177.0;1.21;asphalt;residential;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.929772;8.742008;30.0;;;;;;Interpoliert;177.2;1.16;asphalt;residential;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.929881;8.74195;30.0;;;;;;Interpoliert;177.3;1.1;asphalt;residential;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.92999;8.741892;30.0;;;;;;Original OSM;177.4;0.93;asphalt;residential;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.930099;8.741818;30.0;;;;;;Interpoliert;177.5;0.76;asphalt;residential;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.930208;8.741744;30.0;;;;;;Interpoliert;177.6;0.76;asphalt;residential;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.930318;8.74167;30.0;;;;;;Interpoliert;177.7;0.75;asphalt;residential;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.930427;8.741596;30.0;;;;;;Interpoliert;177.8;0.74;asphalt;residential;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.930537;8.741522;30.0;;;;;;Interpoliert;177.9;0.59;asphalt;residential;Roßdörfer Straße
Routenpunkt (Way);T;Roßdörfer Straße;49.930668;8.741524;30.0;;;;;;Original OSM;178.0;0.44;asphalt;residential;Im Kleepfad
Routenpunkt (Way);T;;49.930695;8.741687;30.0;;;;;;Interpoliert (15m);178.0;0.42;asphalt;residential;Im Kleepfad
Routenpunkt (Way);T;Im Kleepfad;49.930721;8.741851;30.0;;;;;;Original OSM;178.0;0.48;asphalt;residential;Im Kleepfad
Routenpunkt (Way);T;Im Kleepfad;49.93074;8.742055;30.0;;;;;;Interpoliert;178.1;0.56;asphalt;residential;Im Kleepfad
Routenpunkt (Way);T;;49.930753;8.742187;30.0;;;;;;Interpoliert (15m);178.2;1.18;asphalt;residential;Im Kleepfad
Routenpunkt (Way);T;Im Kleepfad;49.930766;8.742318;30.0;;;;;;Original OSM;178.3;1.81;asphalt;residential;Im Kleepfad
Routenpunkt (Way);T;;49.930779;8.742451;30.0;;;;;;Interpoliert (15m);178.6;2.56;asphalt;residential;Im Kleepfad
