Typ;Type;Name;Latitude;Longitude;Tempolimit;Ankunft;Abfahrt;Block_ID;Betriebstage;Service_ID;Details;Altitude (m);Roadgrade (%);Surface;Highway_Type;OSM_Name;Fahrt_Nr;Bus_Umlauf_ID
Routenpunkt (Way);T;Im Harras;49.884174;8.617114;30.0;;;;;;Interpoliert;120.4;1.11;asphalt;residential;Im Harras;10;Kurs 6
Routenpunkt (Way);T;Im Harras;49.884048;8.617157;30.0;;;;;;Interpoliert;120.5;0.91;asphalt;residential;Im Harras;10;Kurs 6
Routenpunkt (Way);T;Im Harras;49.883922;8.6172;30.0;;;;;;Interpoliert;120.6;0.85;asphalt;residential;Im Harras;10;Kurs 6
Routenpunkt (Way);T;;49.883841;8.617228;30.0;;;;;;Interpoliert (15m);120.7;1.13;asphalt;residential;Im Harras;10;Kurs 6
Routenpunkt (Way);T;Im Harras;49.883759;8.617255;30.0;;;;;;Original OSM;120.8;1.4;asphalt;residential;Im Harras;10;Kurs 6
Routenpunkt (Way);T;;49.883669;8.61711;30.0;;;;;;Interpoliert (15m);121.1;1.54;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;;49.883578;8.616966;30.0;;;;;;Interpoliert (15m);121.4;1.6;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;;49.883488;8.616821;30.0;;;;;;Interpoliert (15m);121.6;1.68;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.883397;8.616676;30.0;;;;;;Original OSM;121.8;1.27;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;;49.883276;8.616661;30.0;;;;;;Interpoliert (15m);122.0;0.85;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;;49.883155;8.616646;30.0;;;;;;Interpoliert (15m);122.0;0.57;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;;49.883034;8.61663;30.0;;;;;;Interpoliert (15m);122.0;0.3;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.882913;8.616615;30.0;;;;;;Interpoliert;122.0;0.0;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.882785;8.616657;30.0;;;;;;Original OSM;122.0;-0.3;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.882667;8.616695;30.0;;;;;;Interpoliert;122.0;-0.59;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.882548;8.616734;30.0;;;;;;Interpoliert;121.8;-0.99;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.882429;8.616773;30.0;;;;;;Original OSM;121.6;-1.39;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.882341;8.616802;30.0;;;;;;Interpoliert;121.4;-1.78;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.882252;8.616831;30.0;;;;;;Interpoliert;121.2;-1.35;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.882163;8.61686;30.0;;;;;;Original OSM;121.0;-0.91;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.882038;8.6169;30.0;;;;;;Interpoliert;121.1;-0.35;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.881913;8.616941;30.0;;;;;;Original OSM;121.2;0.21;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.881806;8.616976;30.0;;;;;;Interpoliert;121.3;0.77;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.881699;8.617011;30.0;;;;;;Interpoliert;121.4;0.78;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.881591;8.617046;30.0;;;;;;Original OSM;121.5;0.64;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.881474;8.617086;30.0;;;;;;Interpoliert;121.6;0.63;asphalt;residential;Kölner Straße;10;Kurs 6
Haltestelle;W;Darmstadt Kölner Straße;49.881474;8.617086;30.0;;;Kein Umlauf;So;1372.0;Original GTFS (Snap-Distanz 4m) | Auf Route gesnappt (4m);121.7;0.91;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.881357;8.617127;30.0;;;;;;Interpoliert;121.8;1.4;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.881239;8.617167;30.0;;;;;;Interpoliert;122.1;1.69;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;;49.881157;8.617171;30.0;;;;;;Interpoliert (15m);122.4;1.96;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße (Bussteig Richtung Süd);49.881074;8.617176;30.0;;;;;;Original OSM;122.6;2.09;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;;49.88095;8.617239;30.0;;;;;;Interpoliert (15m);122.8;2.02;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.880826;8.617303;30.0;;;;;;Interpoliert;123.0;1.75;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;;49.880734;8.617333;30.0;;;;;;Interpoliert (15m);123.2;1.31;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.880642;8.617362;30.0;;;;;;Original OSM;123.4;0.84;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;;49.880554;8.617392;30.0;;;;;;Interpoliert (15m);123.4;0.42;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.880466;8.617422;30.0;;;;;;Original OSM;123.3;-0.41;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.880346;8.61746;30.0;;;;;;Interpoliert;123.2;-1.24;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.880227;8.617497;30.0;;;;;;Interpoliert;122.9;-1.68;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.880108;8.617535;30.0;;;;;;Interpoliert;122.6;-1.92;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.879989;8.617573;30.0;;;;;;Interpoliert;122.3;-2.22;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.87987;8.61761;30.0;;;;;;Interpoliert;122.0;-2.22;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.879751;8.617648;30.0;;;;;;Original OSM;121.7;-2.08;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.879633;8.617685;30.0;;;;;;Interpoliert;121.4;-1.63;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.879514;8.617723;30.0;;;;;;Interpoliert;121.2;-1.04;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.879396;8.61776;30.0;;;;;;Interpoliert;121.2;-0.4;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.879278;8.617798;30.0;;;;;;Original OSM;121.3;0.44;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.879188;8.617823;30.0;;;;;;Interpoliert;121.4;1.1;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.879099;8.617848;30.0;;;;;;Interpoliert;121.6;1.46;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;;49.879017;8.617937;30.0;;;;;;Interpoliert (15m);121.8;1.62;asphalt;residential;Kölner Straße;10;Kurs 6
Routenpunkt (Way);T;Kölner Straße;49.878936;8.618027;30.0;;;;;;Original OSM;122.0;1.73;asphalt;residential;Koblenzer Straße;10;Kurs 6
Routenpunkt (Way);T;;49.878919;8.618206;30.0;;;;;;Interpoliert (15m);122.2;1.67;asphalt;residential;Koblenzer Straße;10;Kurs 6
Routenpunkt (Way);T;Koblenzer Straße;49.878901;8.618384;30.0;;;;;;Interpoliert;122.4;1.47;asphalt;residential;Koblenzer Straße;10;Kurs 6
Routenpunkt (Way);T;;49.878869;8.618547;30.0;;;;;;Interpoliert (15m);122.6;1.26;asphalt;residential;Koblenzer Straße;10;Kurs 6
Routenpunkt (Way);T;Koblenzer Straße;49.878836;8.618711;30.0;;;;;;Interpoliert;122.7;1.18;asphalt;residential;Koblenzer Straße;10;Kurs 6
Routenpunkt (Way);T;Koblenzer Straße;49.878792;8.61888;30.0;;;;;;Original OSM;122.8;1.57;asphalt;residential;Koblenzer Straße;10;Kurs 6
Routenpunkt (Way);T;;49.878719;8.618839;30.0;;;;;;Interpoliert (15m);122.9;2.04;asphalt;tertiary;Michaelisstraße;10;Kurs 6
Routenpunkt (Way);A;Michaelisstraße (Ampel);49.878645;8.618798;30.0;;;;;;Original OSM;123.2;2.38;asphalt;tertiary;Michaelisstraße;10;Kurs 6
Haltestelle;W;Darmstadt Im Harras;49.878603;8.618776;30.0;11:42:00;11:42:00;Kein Umlauf;So;1372.0;Original GTFS (Snap-Distanz 9m) | Auf Route gesnappt (9m);123.4;2.5;asphalt;tertiary;Michaelisstraße;10;Kurs 6
Routenpunkt (Way);T;Michaelisstraße;49.878534;8.618744;30.0;;;;;;Original OSM;123.6;2.62;asphalt;tertiary;Michaelisstraße;10;Kurs 6
Routenpunkt (Way);T;Michaelisstraße;49.878406;8.618685;30.0;;;;;;Interpoliert;123.8;2.27;asphalt;tertiary;Michaelisstraße;10;Kurs 6
Routenpunkt (Way);T;Michaelisstraße;49.878308;8.618638;30.0;;;;;;Interpoliert;124.0;1.94;asphalt;tertiary;Michaelisstraße;10;Kurs 6
Routenpunkt (Way);T;Michaelisstraße;49.878211;8.618592;30.0;;;;;;Interpoliert;124.2;1.21;asphalt;tertiary;Michaelisstraße;10;Kurs 6
Routenpunkt (Way);T;;49.878137;8.618557;30.0;;;;;;Interpoliert (15m);124.4;0.76;asphalt;tertiary;Michaelisstraße;10;Kurs 6
Routenpunkt (Way);T;Michaelisstraße;49.878064;8.618523;30.0;;;;;;Original OSM;124.3;0.59;asphalt;tertiary;Michaelisstraße;10;Kurs 6
Routenpunkt (Way);T;;49.877968;8.618479;30.0;;;;;;Interpoliert (15m);124.2;0.1;asphalt;tertiary;Michaelisstraße;10;Kurs 6
Routenpunkt (Way);T;Michaelisstraße;49.877872;8.618436;30.0;;;;;;Interpoliert;124.3;-0.51;asphalt;tertiary;Michaelisstraße;10;Kurs 6
Routenpunkt (Way);T;Michaelisstraße;49.877746;8.618378;30.0;;;;;;Interpoliert;124.2;-0.44;asphalt;tertiary;Michaelisstraße;10;Kurs 6
Routenpunkt (Way);T;Michaelisstraße;49.87762;8.61832;30.0;;;;;;Original OSM;124.1;-0.42;asphalt;tertiary;Michaelisstraße;10;Kurs 6
Routenpunkt (Way);T;Michaelisstraße;49.877514;8.618274;30.0;;;;;;Interpoliert;124.0;-0.73;asphalt;tertiary;Michaelisstraße;10;Kurs 6
Routenpunkt (Way);T;Michaelisstraße;49.877407;8.618228;30.0;;;;;;Interpoliert;123.9;-0.85;asphalt;tertiary;Michaelisstraße;10;Kurs 6
Routenpunkt (Way);T;Michaelisstraße;49.877278;8.618173;30.0;;;;;;Original OSM;123.8;-0.96;asphalt;tertiary;Michaelisstraße;10;Kurs 6
Routenpunkt (Way);T;;49.877209;8.618144;30.0;;;;;;Interpoliert (15m);123.7;-0.5;asphalt;tertiary;Michaelisstraße;10;Kurs 6
Routenpunkt (Way);T;Michaelisstraße;49.87714;8.618114;30.0;;;;;;Interpoliert;123.6;-0.05;asphalt;tertiary;Michaelisstraße;10;Kurs 6
Routenpunkt (Way);T;Michaelisstraße;49.877024;8.618065;30.0;;;;;;Original OSM;123.8;0.09;asphalt;tertiary;Michaelisstraße;10;Kurs 6
Routenpunkt (Way);T;Michaelisstraße;49.876905;8.618014;30.0;;;;;;Interpoliert;124.0;0.34;asphalt;tertiary;Michaelisstraße;10;Kurs 6
Routenpunkt (Way);T;Michaelisstraße;49.876786;8.617964;30.0;;;;;;Original OSM;124.0;0.59;asphalt;tertiary;Michaelisstraße;10;Kurs 6
Routenpunkt (Way);T;Michaelisstraße;49.876677;8.617913;30.0;;;;;;Interpoliert;124.0;0.29;asphalt;tertiary;Michaelisstraße;10;Kurs 6
Routenpunkt (Way);T;Michaelisstraße;49.876568;8.617863;30.0;;;;;;Interpoliert;124.0;0.0;asphalt;tertiary;Michaelisstraße;10;Kurs 6
Routenpunkt (Way);T;;49.876488;8.617825;30.0;;;;;;Interpoliert (15m);124.0;0.0;asphalt;tertiary;Michaelisstraße;10;Kurs 6
Routenpunkt (Way);T;Michaelisstraße;49.876408;8.617788;30.0;;;;;;Original OSM;124.0;0.0;asphalt;tertiary;Michaelisstraße;10;Kurs 6
Routenpunkt (Way);T;Michaelisstraße;49.876282;8.617728;30.0;;;;;;Interpoliert;124.0;0.0;asphalt;tertiary;Michaelisstraße;10;Kurs 6
Routenpunkt (Way);T;Michaelisstraße;49.876195;8.617687;30.0;;;;;;Interpoliert;124.0;0.0;asphalt;tertiary;Michaelisstraße;10;Kurs 6
Routenpunkt (Way);A;Ampel;49.876073;8.617698;30.0;;;;;;Interpoliert (15m);124.0;0.0;asphalt;tertiary;Michaelisstraße;10;Kurs 6
Routenpunkt (Way);T;Michaelisstraße;49.875951;8.617708;30.0;;;;;;Original OSM;124.0;0.0;asphalt;tertiary;Michaelisstraße;10;Kurs 6
Routenpunkt (Way);T;;49.875916;8.617848;30.0;;;;;;Interpoliert (15m);124.0;0.0;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;;49.875881;8.617988;30.0;;;;;;Interpoliert (15m);124.0;0.0;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875846;8.618128;30.0;;;;;;Interpoliert;124.0;0.0;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875834;8.618329;30.0;;;;;;Interpoliert;124.0;-0.17;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;;49.875826;8.618488;30.0;;;;;;Interpoliert (15m);124.0;-0.41;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875817;8.618647;30.0;;;;;;Original OSM;123.9;-0.64;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;;49.87581;8.618767;30.0;;;;;;Interpoliert (15m);123.8;-0.84;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875804;8.618886;30.0;;;;;;Interpoliert;123.7;-1.03;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875796;8.619028;30.0;;;;;;Interpoliert;123.6;-1.09;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875788;8.61917;30.0;;;;;;Original OSM;123.5;-1.33;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;;49.875777;8.619288;30.0;;;;;;Interpoliert (15m);123.4;-2.01;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875766;8.619406;30.0;;;;;;Interpoliert;123.2;-2.1;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Haltestelle;W;Darmstadt Moldenhauerweg;49.875755;8.619464;30.0;11:44:00;11:44:00;Kein Umlauf;So;1372.0;Original GTFS (Snap-Distanz 2m) | Auf Route gesnappt (2m);123.0;-2.23;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Moldenhauerweg (Bussteig Richtung Ost);49.875741;8.619658;30.0;;;;;;Original OSM;122.8;-2.16;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;;49.875741;8.61983;30.0;;;;;;Interpoliert (15m);122.6;-1.01;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875742;8.620003;30.0;;;;;;Original OSM;122.5;0.6;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;;49.875736;8.620125;30.0;;;;;;Interpoliert (15m);122.8;1.3;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.87573;8.620247;30.0;;;;;;Original OSM;123.1;2.04;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875718;8.620448;30.0;;;;;;Interpoliert;123.4;2.61;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875706;8.620649;30.0;;;;;;Interpoliert;123.7;2.48;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875695;8.620849;30.0;;;;;;Interpoliert;124.0;2.35;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875683;8.62105;30.0;;;;;;Interpoliert;124.4;2.49;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875672;8.621251;30.0;;;;;;Interpoliert;124.8;2.63;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.87566;8.621452;30.0;;;;;;Interpoliert;125.2;2.77;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875649;8.621652;30.0;;;;;;Interpoliert;125.6;2.22;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875637;8.621853;30.0;;;;;;Original OSM;126.0;1.66;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875626;8.622047;30.0;;;;;;Interpoliert;126.0;1.11;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875614;8.622242;30.0;;;;;;Interpoliert;126.0;0.41;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875603;8.622436;30.0;;;;;;Interpoliert;126.0;-0.29;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875591;8.62263;30.0;;;;;;Interpoliert;125.9;-0.43;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.87558;8.622825;30.0;;;;;;Interpoliert;125.8;-0.58;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875568;8.623019;30.0;;;;;;Original OSM;125.7;-0.73;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875557;8.623202;30.0;;;;;;Interpoliert;125.6;-0.74;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875546;8.623385;30.0;;;;;;Interpoliert;125.5;-0.79;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875534;8.623567;30.0;;;;;;Interpoliert;125.4;-0.83;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;;49.875513;8.623712;30.0;;;;;;Interpoliert (15m);125.3;-0.86;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875491;8.623857;30.0;;;;;;Interpoliert;125.2;-1.0;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Haltestelle;W;Da. Rodensteinw./A.Schalthaus;49.875462;8.624008;30.0;;;Kein Umlauf;So;1372.0;Original GTFS (Snap-Distanz 2m) | Auf Route gesnappt (3m);125.1;-0.45;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Rodensteinweg/Altes Schalthaus;49.87547;8.624101;30.0;;;;;;Interpoliert;125.0;0.15;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875491;8.624307;30.0;;;;;;Interpoliert;125.3;0.74;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875479;8.624514;30.0;;;;;;Interpoliert;125.6;1.32;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875467;8.624722;30.0;;;;;;Interpoliert;125.9;1.88;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875455;8.624929;30.0;;;;;;Interpoliert;126.2;1.74;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875443;8.625136;30.0;;;;;;Original OSM;126.4;1.61;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875431;8.625344;30.0;;;;;;Interpoliert;126.6;1.47;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875419;8.625552;30.0;;;;;;Interpoliert;126.8;1.34;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875407;8.62576;30.0;;;;;;Interpoliert;127.0;1.34;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875395;8.625968;30.0;;;;;;Interpoliert;127.2;0.93;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875383;8.626176;30.0;;;;;;Interpoliert;127.4;0.53;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875371;8.626385;30.0;;;;;;Interpoliert;127.3;0.13;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875359;8.626593;30.0;;;;;;Interpoliert;127.2;-0.27;asphalt;secondary;;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875348;8.626801;30.0;;;;;;Interpoliert;127.1;-0.53;asphalt;secondary;;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875336;8.627009;30.0;;;;;;Interpoliert;127.0;-0.4;asphalt;secondary;;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875324;8.627217;30.0;;;;;;Interpoliert;127.0;-0.27;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);A;Ampel;49.875314;8.62739;30.0;;;;;;Interpoliert (15m);127.0;-0.62;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;;49.875304;8.627562;30.0;;;;;;Interpoliert (15m);127.0;-1.01;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;Dornheimer Weg;49.875295;8.627735;30.0;;;;;;Original OSM;126.7;-1.53;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;;49.875286;8.627895;30.0;;;;;;Interpoliert (15m);126.4;-2.05;asphalt;secondary;Dornheimer Weg;10;Kurs 6
Routenpunkt (Way);T;;49.875277;8.628055;30.0;;;;;;Interpoliert (15m);126.1;-2.45;asphalt;secondary;Bismarckstraße;10;Kurs 6
Routenpunkt (Way);T;Bismarckstraße;49.875269;8.628215;50.0;;;;;;Interpoliert;125.8;-2.38;asphalt;secondary;Bismarckstraße;10;Kurs 6
Routenpunkt (Way);T;Bismarckstraße;49.875256;8.62842;50.0;;;;;;Interpoliert;125.5;-2.26;asphalt;secondary;Bismarckstraße;10;Kurs 6
Routenpunkt (Way);T;Bismarckstraße;49.875244;8.628626;50.0;;;;;;Interpoliert;125.2;-2.15;asphalt;secondary;Bismarckstraße;10;Kurs 6
Routenpunkt (Way);T;Bismarckstraße;49.875232;8.628831;50.0;;;;;;Interpoliert;124.9;-1.89;asphalt;secondary;Bismarckstraße;10;Kurs 6
Routenpunkt (Way);T;Bismarckstraße;49.87522;8.629036;50.0;;;;;;Interpoliert;124.6;-1.76;asphalt;secondary;Bismarckstraße;10;Kurs 6
Routenpunkt (Way);T;Bismarckstraße;49.875208;8.629242;50.0;;;;;;Interpoliert;124.4;-1.22;asphalt;secondary;Bismarckstraße;10;Kurs 6
Routenpunkt (Way);T;Bismarckstraße;49.875196;8.629447;50.0;;;;;;Interpoliert;124.2;-0.68;asphalt;secondary;Bismarckstraße;10;Kurs 6
Routenpunkt (Way);T;Bismarckstraße;49.875184;8.629653;50.0;;;;;;Interpoliert;124.3;-0.14;asphalt;secondary;;10;Kurs 6
Routenpunkt (Way);T;Bismarckstraße;49.875171;8.629858;50.0;;;;;;Interpoliert;124.4;0.59;asphalt;secondary;;10;Kurs 6
Routenpunkt (Way);T;Bismarckstraße;49.875159;8.630063;50.0;;;;;;Interpoliert;124.5;1.31;asphalt;secondary;Bismarckstraße;10;Kurs 6
Routenpunkt (Way);T;;49.875142;8.630246;50.0;;;;;;Interpoliert (15m);124.8;1.68;asphalt;secondary;Bismarckstraße;10;Kurs 6
Routenpunkt (Way);T;Bismarckstraße;49.875125;8.630428;50.0;;;;;;Original OSM;125.1;2.04;asphalt;secondary;Bismarckstraße;10;Kurs 6
Routenpunkt (Way);T;;49.875111;8.630594;50.0;;;;;;Interpoliert (15m);125.4;3.23;asphalt;secondary;Bismarckstraße;10;Kurs 6
Routenpunkt (Way);T;Bismarckstraße;49.875097;8.63076;50.0;;;;;;Interpoliert;125.7;3.95;asphalt;secondary;Bismarckstraße;10;Kurs 6
Routenpunkt (Way);T;Bismarckstraße;49.875086;8.630949;50.0;;;;;;Interpoliert;126.6;4.68;asphalt;secondary;Bismarckstraße;10;Kurs 6
Routenpunkt (Way);T;Bismarckstraße;49.875075;8.631138;50.0;;;;;;Interpoliert;127.4;5.33;asphalt;secondary;Bismarckstraße;10;Kurs 6
Routenpunkt (Way);T;Bismarckstraße;49.875064;8.631328;50.0;;;;;;Original OSM;128.2;5.99;asphalt;secondary;Bismarckstraße;10;Kurs 6
Routenpunkt (Way);T;;49.875032;8.631514;50.0;;;;;;Interpoliert (15m);129.0;5.83;asphalt;secondary;Bismarckstraße;10;Kurs 6
Routenpunkt (Way);T;;49.874999;8.6317;50.0;;;;;;Interpoliert (15m);129.8;5.52;asphalt;secondary;Bismarckstraße;10;Kurs 6
Routenpunkt (Way);T;;49.874966;8.631886;50.0;;;;;;Interpoliert (15m);130.6;5.31;asphalt;secondary;Bismarckstraße;10;Kurs 6
Routenpunkt (Way);A;Bismarckstraße (Ampel);49.874933;8.632072;50.0;;;;;;Original OSM;131.2;5.11;asphalt;secondary_link;;10;Kurs 6
Routenpunkt (Way);T;;49.874829;8.632136;50.0;;;;;;Interpoliert (15m);131.8;4.91;asphalt;secondary_link;;10;Kurs 6
Routenpunkt (Way);T;;49.874725;8.6322;50.0;;;;;;Interpoliert (15m);132.4;4.09;asphalt;secondary;Goebelstraße;10;Kurs 6
