Datum;Time_Global;Uhrzeit;Fahrt_Nr;Velocity_kmh;Road_Limit_kmh;Scenario_Limit_kmh;Velocity_ms;Acceleration;Distance_Global;Gradient_Percent;Latitude;Longitude;Type;Name;Surface;Highway_Type;Nearest_Stop;Soll_Ankunft;Soll_Abfahrt;Driving_State;Scenario;Limit_Factor
;0.0;06:07:00;1;0.0;50.0;45.0;0.0;0.0;0.0;-6.31;49.891798;8.65338;W;Darmstadt Nordbahnhof;asphalt;service;Halt: Darmstadt Nordbahnhof;06:07:00;06:07:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;1.0;06:07:01;1;0.0;50.0;45.0;0.0;0.0;0.0;-6.31;49.891798;8.65338;W;Darmstadt Nordbahnhof;asphalt;service;Halt: Darmstadt Nordbahnhof;06:07:00;06:07:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;2.0;06:07:02;1;0.0;50.0;45.0;0.0;0.0;0.0;-6.31;49.891798;8.65338;W;Darmstadt Nordbahnhof;asphalt;service;Halt: Darmstadt Nordbahnhof;06:07:00;06:07:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;3.0;06:07:03;1;0.0;50.0;45.0;0.0;0.0;0.0;-6.31;49.891798;8.65338;W;Darmstadt Nordbahnhof;asphalt;service;Halt: Darmstadt Nordbahnhof;06:07:00;06:07:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;4.0;06:07:04;1;0.0;50.0;45.0;0.0;0.0;0.0;-6.31;49.891798;8.65338;W;Darmstadt Nordbahnhof;asphalt;service;Halt: Darmstadt Nordbahnhof;06:07:00;06:07:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;5.0;06:07:05;1;0.0;50.0;45.0;0.0;0.0;0.0;-6.31;49.891798;8.65338;W;Darmstadt Nordbahnhof;asphalt;service;Halt: Darmstadt Nordbahnhof;06:07:00;06:07:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;6.0;06:07:06;1;0.0;50.0;45.0;0.0;0.0;0.0;-6.31;49.891798;8.65338;W;Darmstadt Nordbahnhof;asphalt;service;Halt: Darmstadt Nordbahnhof;06:07:00;06:07:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;7.0;06:07:07;1;0.0;50.0;45.0;0.0;0.0;0.0;-6.31;49.891798;8.65338;W;Darmstadt Nordbahnhof;asphalt;service;Halt: Darmstadt Nordbahnhof;06:07:00;06:07:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;8.0;06:07:08;1;0.0;50.0;45.0;0.0;0.0;0.0;-6.31;49.891798;8.65338;W;Darmstadt Nordbahnhof;asphalt;service;Halt: Darmstadt Nordbahnhof;06:07:00;06:07:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;9.0;06:07:09;1;0.0;50.0;45.0;0.0;0.0;0.0;-6.31;49.891798;8.65338;W;Darmstadt Nordbahnhof;asphalt;service;Halt: Darmstadt Nordbahnhof;06:07:00;06:07:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;10.0;06:07:10;1;0.0;50.0;45.0;0.0;0.0;0.0;-6.31;49.891798;8.65338;W;Darmstadt Nordbahnhof;asphalt;service;Halt: Darmstadt Nordbahnhof;06:07:00;06:07:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;11.0;06:07:11;1;0.0;50.0;45.0;0.0;0.0;0.0;-6.31;49.891798;8.65338;W;Darmstadt Nordbahnhof;asphalt;service;Halt: Darmstadt Nordbahnhof;06:07:00;06:07:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;12.0;06:07:12;1;0.0;50.0;45.0;0.0;0.0;0.0;-6.31;49.891798;8.65338;W;Darmstadt Nordbahnhof;asphalt;service;Halt: Darmstadt Nordbahnhof;06:07:00;06:07:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;13.0;06:07:13;1;0.0;50.0;45.0;0.0;0.0;0.0;-6.31;49.891798;8.65338;W;Darmstadt Nordbahnhof;asphalt;service;Halt: Darmstadt Nordbahnhof;06:07:00;06:07:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;14.0;06:07:14;1;0.0;50.0;45.0;0.0;0.0;0.0;-6.31;49.891798;8.65338;W;Darmstadt Nordbahnhof;asphalt;service;Halt: Darmstadt Nordbahnhof;06:07:00;06:07:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;15.0;06:07:15;1;0.0;50.0;45.0;0.0;0.0;0.0;-6.31;49.891798;8.65338;W;Darmstadt Nordbahnhof;asphalt;service;Halt: Darmstadt Nordbahnhof;06:07:00;06:07:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;16.0;06:07:16;1;0.0;50.0;45.0;0.0;0.0;0.0;-6.31;49.891798;8.65338;W;Darmstadt Nordbahnhof;asphalt;service;Halt: Darmstadt Nordbahnhof;06:07:00;06:07:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;17.0;06:07:17;1;0.0;50.0;45.0;0.0;0.0;0.0;-6.31;49.891798;8.65338;W;Darmstadt Nordbahnhof;asphalt;service;Halt: Darmstadt Nordbahnhof;06:07:00;06:07:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;18.0;06:07:18;1;0.0;50.0;45.0;0.0;0.0;0.0;-6.31;49.891798;8.65338;W;Darmstadt Nordbahnhof;asphalt;service;Halt: Darmstadt Nordbahnhof;06:07:00;06:07:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;19.0;06:07:19;1;0.0;50.0;45.0;0.0;0.0;0.0;-6.31;49.891798;8.65338;W;Darmstadt Nordbahnhof;asphalt;service;Halt: Darmstadt Nordbahnhof;06:07:00;06:07:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;20.0;06:07:20;1;0.0;50.0;45.0;0.0;0.0;0.0;-6.31;49.891798;8.65338;W;Darmstadt Nordbahnhof;asphalt;service;Halt: Darmstadt Nordbahnhof;06:07:00;06:07:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;21.0;06:07:21;1;0.0;50.0;45.0;0.0;0.0;0.0;-6.31;49.891798;8.65338;W;Darmstadt Nordbahnhof;asphalt;service;Halt: Darmstadt Nordbahnhof;06:07:00;06:07:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;22.0;06:07:22;1;0.0;50.0;45.0;0.0;0.6;0.0;-6.31;49.891798;8.65338;W;Darmstadt Nordbahnhof;asphalt;service;Halt: Darmstadt Nordbahnhof;06:07:00;06:07:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;23.0;06:07:23;1;4.32;50.0;45.0;1.2;1.2;2.084;-6.408;49.891799;8.653351;W;Darmstadt Nordbahnhof;asphalt;service;Halt: Darmstadt Nordbahnhof;06:07:00;06:07:00;Acc;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;24.0;06:07:24;1;8.64;50.0;45.0;2.4;1.2;4.168;-6.506;49.891799;8.653322;W;Darmstadt Nordbahnhof;asphalt;service;Halt: Darmstadt Nordbahnhof;06:07:00;06:07:00;Acc;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;25.0;06:07:25;1;12.96;50.0;45.0;3.6;1.2;6.252;-6.604;49.8918;8.653293;W;Darmstadt Nordbahnhof;asphalt;service;Halt: Darmstadt Nordbahnhof;06:07:00;06:07:00;Acc;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;26.0;06:07:26;1;17.28;50.0;45.0;4.8;1.2;9.918;-6.908;49.891779;8.653261;T;Unbekannt;asphalt;service;;;;Acc;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;27.0;06:07:27;1;21.6;50.0;45.0;6.0;1.2;15.006;-7.397;49.891738;8.653228;T;Unbekannt;asphalt;service;;;;Acc;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;28.0;06:07:28;1;25.92;50.0;45.0;7.2;1.2;21.694;-8.186;49.891685;8.653184;T;;asphalt;secondary;;;;Acc;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;29.0;06:07:29;1;30.24;50.0;45.0;8.4;1.2;29.78;-7.58;49.891615;8.653161;T;Frankfurter Straße;asphalt;secondary;;;;Acc;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;30.0;06:07:30;1;34.56;50.0;45.0;9.6;1.2;38.559;-7.094;49.891537;8.653141;T;Frankfurter Straße;asphalt;secondary;;;;Acc;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;31.0;06:07:31;1;38.88;50.0;45.0;10.8;1.192;48.644;-7.751;49.891447;8.653117;T;Frankfurter Straße;asphalt;secondary;;;;Acc;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;32.0;06:07:32;1;43.142;50.0;45.0;11.984;0.825;60.053;-8.057;49.891346;8.653091;T;;asphalt;secondary;;;;Acc;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;33.0;06:07:33;1;44.823;50.0;45.0;12.451;0.258;72.349;-7.931;49.891237;8.653066;T;Frankfurter Straße;asphalt;secondary;;;;Acc;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;34.0;06:07:34;1;45.0;50.0;45.0;12.5;0.025;84.821;-6.483;49.891126;8.653041;T;Frankfurter Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;35.0;06:07:35;1;45.0;50.0;45.0;12.5;0.0;97.321;-3.827;49.891014;8.653016;T;Frankfurter Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;36.0;06:07:36;1;45.0;50.0;45.0;12.5;0.0;109.821;-1.591;49.890903;8.652991;T;Frankfurter Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;37.0;06:07:37;1;45.0;50.0;45.0;12.5;0.0;122.321;0.091;49.890792;8.652966;T;Frankfurter Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;38.0;06:07:38;1;45.0;50.0;45.0;12.5;0.0;134.821;0.94;49.890681;8.652943;T;Frankfurter Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;39.0;06:07:39;1;45.0;50.0;45.0;12.5;0.0;147.321;1.035;49.890569;8.652919;T;Frankfurter Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;40.0;06:07:40;1;45.0;50.0;45.0;12.5;0.0;159.821;1.144;49.890458;8.652895;T;Frankfurter Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;41.0;06:07:41;1;45.0;50.0;45.0;12.5;0.0;172.321;1.3;49.890346;8.652871;T;Frankfurter Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;42.0;06:07:42;1;45.0;50.0;45.0;12.5;0.0;184.821;1.3;49.890235;8.652847;T;Frankfurter Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;43.0;06:07:43;1;45.0;50.0;45.0;12.5;0.0;197.321;1.042;49.890125;8.65281;T;Frankfurter Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;44.0;06:07:44;1;45.0;50.0;45.0;12.5;0.0;209.821;0.8;49.890016;8.652772;T;Frankfurter Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;45.0;06:07:45;1;45.0;50.0;45.0;12.5;0.0;222.321;0.494;49.889905;8.652741;T;Frankfurter Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;46.0;06:07:46;1;45.0;50.0;45.0;12.5;0.0;234.821;0.119;49.889799;8.652683;A;Ampel;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;47.0;06:07:47;1;45.0;50.0;45.0;12.5;0.0;247.321;-0.128;49.889694;8.652621;T;;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;48.0;06:07:48;1;45.0;50.0;45.0;12.5;0.0;259.821;-0.523;49.88962;8.652509;T;Frankfurter Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;49.0;06:07:49;1;45.0;50.0;45.0;12.5;0.0;272.321;-0.874;49.889575;8.652349;T;;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;50.0;06:07:50;1;45.0;50.0;45.0;12.5;0.0;284.821;-1.215;49.889543;8.652183;T;Carl-Schenck-Ring;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;51.0;06:07:51;1;45.0;50.0;45.0;12.5;0.0;297.321;-1.522;49.889514;8.652015;T;Carl-Schenck-Ring;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;52.0;06:07:52;1;45.0;50.0;45.0;12.5;0.0;309.821;-1.7;49.889482;8.651848;T;Carl-Schenck-Ring;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;53.0;06:07:53;1;45.0;50.0;45.0;12.5;0.0;322.321;-1.783;49.889449;8.651681;T;Carl-Schenck-Ring;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;54.0;06:07:54;1;45.0;50.0;45.0;12.5;0.0;334.821;-1.869;49.889417;8.651513;T;Carl-Schenck-Ring;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;55.0;06:07:55;1;45.0;50.0;45.0;12.5;0.0;347.321;-1.799;49.889385;8.651346;T;Carl-Schenck-Ring;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;56.0;06:07:56;1;45.0;50.0;45.0;12.5;0.0;359.821;-1.524;49.889353;8.651179;T;Carl-Schenck-Ring;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;57.0;06:07:57;1;45.0;50.0;45.0;12.5;0.0;372.321;-1.299;49.889319;8.651013;T;Carl-Schenck-Ring;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;58.0;06:07:58;1;45.0;50.0;45.0;12.5;0.0;384.821;-1.185;49.889285;8.650846;T;Carl-Schenck-Ring;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;59.0;06:07:59;1;45.0;50.0;45.0;12.5;0.0;397.321;-1.071;49.889251;8.65068;T;Carl-Schenck-Ring;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;60.0;06:08:00;1;45.0;50.0;45.0;12.5;0.0;409.821;-0.97;49.889222;8.650511;T;Carl-Schenck-Ring;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;61.0;06:08:01;1;45.0;50.0;45.0;12.5;0.0;422.321;-1.292;49.889194;8.650342;T;Carl-Schenck-Ring;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;62.0;06:08:02;1;45.0;50.0;45.0;12.5;0.0;434.821;-1.93;49.889165;8.650174;T;Carl-Schenck-Ring;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;63.0;06:08:03;1;45.0;50.0;45.0;12.5;0.0;447.321;-1.899;49.889136;8.650005;T;Carl-Schenck-Ring;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;64.0;06:08:04;1;45.0;50.0;45.0;12.5;0.0;459.821;-1.869;49.889107;8.649837;T;Carl-Schenck-Ring;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;65.0;06:08:05;1;45.0;50.0;45.0;12.5;0.0;472.321;-1.842;49.889079;8.649668;T;Carl-Schenck-Ring;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;66.0;06:08:06;1;45.0;50.0;45.0;12.5;0.0;484.821;-2.189;49.88905;8.649499;T;Carl-Schenck-Ring;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;67.0;06:08:07;1;45.0;50.0;45.0;12.5;0.0;497.321;-2.204;49.889021;8.64933;T;Carl-Schenck-Ring;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;68.0;06:08:08;1;45.0;50.0;45.0;12.5;0.0;509.821;-2.095;49.888992;8.649162;T;Carl-Schenck-Ring;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;69.0;06:08:09;1;45.0;50.0;45.0;12.5;0.0;522.321;-1.96;49.888963;8.648993;T;Carl-Schenck-Ring;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;70.0;06:08:10;1;45.0;50.0;45.0;12.5;0.0;534.821;-1.828;49.888935;8.648824;T;Carl-Schenck-Ring;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;71.0;06:08:11;1;45.0;50.0;45.0;12.5;0.0;547.321;-1.522;49.888906;8.648656;T;Carl-Schenck-Ring;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;72.0;06:08:12;1;45.0;50.0;45.0;12.5;0.0;559.821;-0.879;49.888877;8.648487;T;Carl-Schenck-Ring;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;73.0;06:08:13;1;45.0;50.0;45.0;12.5;0.0;572.321;-0.104;49.88885;8.648318;T;Carl-Schenck-Ring;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;74.0;06:08:14;1;45.0;50.0;45.0;12.5;0.0;584.821;0.438;49.888827;8.648147;T;Carl-Schenck-Ring;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;75.0;06:08:15;1;45.0;50.0;45.0;12.5;0.0;597.321;0.963;49.888803;8.647977;T;Carl-Schenck-Ring;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;76.0;06:08:16;1;45.0;50.0;45.0;12.5;0.0;609.821;1.491;49.888778;8.647807;T;Carl-Schenck-Ring;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;77.0;06:08:17;1;45.0;50.0;45.0;12.5;0.0;622.321;1.582;49.888752;8.647637;T;Carl-Schenck-Ring;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;78.0;06:08:18;1;45.0;50.0;45.0;12.5;-0.14;634.821;1.393;49.888727;8.647467;T;Carl-Schenck-Ring;asphalt;secondary;;;;B;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;79.0;06:08:19;1;43.994;50.0;45.0;12.221;-0.546;647.184;1.223;49.888702;8.647299;T;Carl-Schenck-Ring;asphalt;secondary;;;;B;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;80.0;06:08:20;1;41.071;50.0;45.0;11.408;-0.906;658.994;1.057;49.888685;8.647136;T;Carl-Schenck-Ring;asphalt;secondary;;;;B;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;81.0;06:08:21;1;37.471;50.0;45.0;10.408;-1.0;669.866;0.899;49.888673;8.646985;T;Carl-Schenck-Ring;asphalt;secondary;;;;B;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;82.0;06:08:22;1;33.871;50.0;45.0;9.408;-1.0;679.711;0.764;49.88866;8.646849;T;Carl-Schenck-Ring;asphalt;secondary;;;;B;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;83.0;06:08:23;1;30.271;50.0;45.0;8.408;-1.0;688.681;0.599;49.888649;8.646725;T;Carl-Schenck-Ring;asphalt;secondary;;;;B;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;84.0;06:08:24;1;26.671;50.0;45.0;7.408;-1.0;696.532;0.287;49.888638;8.646617;T;Carl-Schenck-Ring;asphalt;secondary;;;;B;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;85.0;06:08:25;1;23.071;50.0;45.0;6.408;-1.0;703.187;0.126;49.888629;8.646525;T;Carl-Schenck-Ring;asphalt;secondary;;;;B;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;86.0;06:08:26;1;19.471;50.0;45.0;5.408;-1.0;709.223;0.043;49.888619;8.646443;T;Carl-Schenck-Ring;asphalt;secondary;;;;B;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;87.0;06:08:27;1;15.871;50.0;45.0;4.408;-1.0;713.153;-0.113;49.888613;8.646389;T;Carl-Schenck-Ring;asphalt;secondary;;;;B;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;88.0;06:08:28;1;12.271;50.0;45.0;3.408;-1.0;715.655;-0.318;49.888609;8.646354;T;Carl-Schenck-Ring;asphalt;secondary;;;;B;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;89.0;06:08:29;1;8.671;50.0;45.0;2.408;-1.0;718.157;-0.524;49.888605;8.64632;T;Carl-Schenck-Ring;asphalt;secondary;;;;B;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;90.0;06:08:30;1;5.071;50.0;45.0;1.408;-1.0;720.66;-0.73;49.888601;8.646285;T;Carl-Schenck-Ring;asphalt;secondary;;;;B;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;91.0;06:08:31;1;1.471;50.0;45.0;0.408;-0.704;723.162;-0.936;49.888597;8.646251;T;Carl-Schenck-Ring;asphalt;secondary;;;;B;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;92.0;06:08:32;1;0.0;50.0;45.0;0.0;-0.204;724.184;-1.02;49.888595;8.646237;W;Darmstadt Carl-Schenck-Ring;asphalt;secondary;Halt: Darmstadt Carl-Schenck-Ring;06:09:00;06:09:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;93.0;06:08:33;1;0.0;50.0;45.0;0.0;0.0;724.184;-1.02;49.888595;8.646237;W;Darmstadt Carl-Schenck-Ring;asphalt;secondary;Halt: Darmstadt Carl-Schenck-Ring;06:09:00;06:09:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
;94.0;06:08:34;1;0.0;50.0;45.0;0.0;0.0;724.184;-1.02;49.888595;8.646237;W;Darmstadt Carl-Schenck-Ring;asphalt;secondary;Halt: Darmstadt Carl-Schenck-Ring;06:09:00;06:09:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 5.csv;0.9
