Datum;Time_Global;Uhrzeit;Fahrt_Nr;Velocity_kmh;Road_Limit_kmh;Scenario_Limit_kmh;Velocity_ms;Acceleration;Distance_Global;Gradient_Percent;Latitude;Longitude;Type;Name;Surface;Highway_Type;Nearest_Stop;Soll_Ankunft;Soll_Abfahrt;Driving_State;Scenario;Limit_Factor
;12.0;06:10:12;1;0.0;50.0;45.0;0.0;0.0;0.0;0.86;49.85259;8.669733;W;Darmstadt Böllenfalltor;asphalt;service;Halt: Darmstadt Böllenfalltor;06:10:00;06:10:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;13.0;06:10:13;1;0.0;50.0;45.0;0.0;0.0;0.0;0.86;49.85259;8.669733;W;Darmstadt Böllenfalltor;asphalt;service;Halt: Darmstadt Böllenfalltor;06:10:00;06:10:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;14.0;06:10:14;1;0.0;50.0;45.0;0.0;0.0;0.0;0.86;49.85259;8.669733;W;Darmstadt Böllenfalltor;asphalt;service;Halt: Darmstadt Böllenfalltor;06:10:00;06:10:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;15.0;06:10:15;1;0.0;50.0;45.0;0.0;0.0;0.0;0.86;49.85259;8.669733;W;Darmstadt Böllenfalltor;asphalt;service;Halt: Darmstadt Böllenfalltor;06:10:00;06:10:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;16.0;06:10:16;1;0.0;50.0;45.0;0.0;0.0;0.0;0.86;49.85259;8.669733;W;Darmstadt Böllenfalltor;asphalt;service;Halt: Darmstadt Böllenfalltor;06:10:00;06:10:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;17.0;06:10:17;1;0.0;50.0;45.0;0.0;0.0;0.0;0.86;49.85259;8.669733;W;Darmstadt Böllenfalltor;asphalt;service;Halt: Darmstadt Böllenfalltor;06:10:00;06:10:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;18.0;06:10:18;1;0.0;50.0;45.0;0.0;0.0;0.0;0.86;49.85259;8.669733;W;Darmstadt Böllenfalltor;asphalt;service;Halt: Darmstadt Böllenfalltor;06:10:00;06:10:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;19.0;06:10:19;1;0.0;50.0;45.0;0.0;0.0;0.0;0.86;49.85259;8.669733;W;Darmstadt Böllenfalltor;asphalt;service;Halt: Darmstadt Böllenfalltor;06:10:00;06:10:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;20.0;06:10:20;1;0.0;50.0;45.0;0.0;0.0;0.0;0.86;49.85259;8.669733;W;Darmstadt Böllenfalltor;asphalt;service;Halt: Darmstadt Böllenfalltor;06:10:00;06:10:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;21.0;06:10:21;1;0.0;50.0;45.0;0.0;0.0;0.0;0.86;49.85259;8.669733;W;Darmstadt Böllenfalltor;asphalt;service;Halt: Darmstadt Böllenfalltor;06:10:00;06:10:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;22.0;06:10:22;1;0.0;50.0;45.0;0.0;0.6;0.0;0.86;49.85259;8.669733;W;Darmstadt Böllenfalltor;asphalt;service;Halt: Darmstadt Böllenfalltor;06:10:00;06:10:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;23.0;06:10:23;1;4.32;50.0;45.0;1.2;1.2;2.962;0.824;49.852587;8.669774;W;Darmstadt Böllenfalltor;asphalt;service;Halt: Darmstadt Böllenfalltor;06:10:00;06:10:00;Acc;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;24.0;06:10:24;1;8.64;50.0;45.0;2.4;1.2;5.925;0.787;49.852585;8.669815;W;Darmstadt Böllenfalltor;asphalt;service;Halt: Darmstadt Böllenfalltor;06:10:00;06:10:00;Acc;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;25.0;06:10:25;1;12.96;50.0;45.0;3.6;1.2;8.887;0.751;49.852582;8.669856;W;Darmstadt Böllenfalltor;asphalt;service;Halt: Darmstadt Böllenfalltor;06:10:00;06:10:00;Acc;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;26.0;06:10:26;1;17.28;50.0;45.0;4.8;1.2;11.849;0.714;49.852579;8.669897;W;Darmstadt Böllenfalltor;asphalt;service;Halt: Darmstadt Böllenfalltor;06:10:00;06:10:00;Acc;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;27.0;06:10:27;1;21.6;50.0;45.0;6.0;1.2;15.061;0.68;49.852573;8.669938;T;Böllenfalltor;asphalt;service;;;;Acc;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;28.0;06:10:28;1;25.92;50.0;45.0;7.2;1.2;21.989;0.68;49.852516;8.669976;T;Böllenfalltor;asphalt;service;;;;Acc;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;29.0;06:10:29;1;30.24;50.0;45.0;8.4;1.2;29.619;0.894;49.852453;8.670017;T;;asphalt;service;;;;Acc;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;30.0;06:10:30;1;34.56;50.0;45.0;9.6;1.2;38.44;1.413;49.85238;8.670065;A;Ampel;asphalt;service;;;;Acc;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;31.0;06:10:31;1;38.88;50.0;45.0;10.8;1.191;48.641;1.457;49.852295;8.670121;A;Ampel;asphalt;service;;;;Acc;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;32.0;06:10:32;1;43.133;50.0;45.0;11.981;0.85;60.051;1.87;49.852264;8.66998;T;;asphalt;secondary;;;;Acc;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;33.0;06:10:33;1;45.0;50.0;45.0;12.5;0.259;72.377;1.66;49.852235;8.669815;T;Klappacher Straße;asphalt;secondary;;;;Acc;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;34.0;06:10:34;1;45.0;50.0;45.0;12.5;0.0;84.877;0.998;49.852205;8.669647;T;Klappacher Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;35.0;06:10:35;1;45.0;50.0;45.0;12.5;0.0;97.377;-0.266;49.852174;8.669479;T;Klappacher Straße;asphalt;service;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;36.0;06:10:36;1;45.0;50.0;45.0;12.5;0.0;109.877;-1.635;49.852144;8.669311;T;Klappacher Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;37.0;06:10:37;1;45.0;50.0;45.0;12.5;0.0;122.377;-2.374;49.852113;8.669143;T;Klappacher Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;38.0;06:10:38;1;45.0;50.0;45.0;12.5;0.0;134.877;-2.74;49.852083;8.668975;T;Klappacher Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;39.0;06:10:39;1;45.0;50.0;45.0;12.5;0.0;147.377;-2.736;49.852053;8.668807;T;Klappacher Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;40.0;06:10:40;1;45.0;50.0;45.0;12.5;0.0;159.877;-2.712;49.852022;8.66864;T;Klappacher Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;41.0;06:10:41;1;45.0;50.0;45.0;12.5;0.0;172.377;-2.917;49.851992;8.668472;T;Klappacher Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;42.0;06:10:42;1;45.0;50.0;45.0;12.5;0.0;184.877;-3.495;49.851962;8.668304;T;Klappacher Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;43.0;06:10:43;1;45.0;50.0;45.0;12.5;0.0;197.377;-4.08;49.851931;8.668136;T;Klappacher Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;44.0;06:10:44;1;45.0;50.0;45.0;12.5;0.0;209.877;-4.66;49.851901;8.667968;T;Klappacher Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;45.0;06:10:45;1;45.0;50.0;45.0;12.5;0.0;222.377;-5.258;49.851871;8.6678;T;Klappacher Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;46.0;06:10:46;1;45.0;50.0;45.0;12.5;0.0;234.877;-5.438;49.851841;8.667632;T;Klappacher Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;47.0;06:10:47;1;45.0;50.0;45.0;12.5;0.0;247.377;-4.571;49.85181;8.667464;T;Klappacher Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;48.0;06:10:48;1;45.0;50.0;45.0;12.5;0.0;259.877;-2.516;49.85178;8.667296;T;Klappacher Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;49.0;06:10:49;1;45.0;50.0;45.0;12.5;0.0;272.377;-0.455;49.85175;8.667129;T;Klappacher Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;50.0;06:10:50;1;45.0;50.0;45.0;12.5;0.0;284.877;3.223;49.851718;8.666961;T;;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;51.0;06:10:51;1;45.0;50.0;45.0;12.5;0.0;297.377;6.399;49.851685;8.666794;T;;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;52.0;06:10:52;1;45.0;50.0;45.0;12.5;0.0;309.877;6.581;49.851652;8.666628;T;Klappacher Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;53.0;06:10:53;1;45.0;50.0;45.0;12.5;0.0;322.377;6.668;49.851619;8.666461;T;Klappacher Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;54.0;06:10:54;1;45.0;50.0;45.0;12.5;0.0;334.877;6.69;49.851586;8.666294;T;Klappacher Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;55.0;06:10:55;1;45.0;50.0;45.0;12.5;0.0;347.377;6.7;49.851555;8.666127;T;Klappacher Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;56.0;06:10:56;1;45.0;50.0;45.0;12.5;0.0;359.877;6.411;49.851524;8.665959;T;Klappacher Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;57.0;06:10:57;1;45.0;50.0;45.0;12.5;0.0;372.377;5.043;49.851493;8.665792;T;Klappacher Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;58.0;06:10:58;1;45.0;50.0;45.0;12.5;0.0;384.877;3.658;49.851463;8.665624;T;Klappacher Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;59.0;06:10:59;1;45.0;50.0;45.0;12.5;0.0;397.377;2.318;49.851433;8.665456;T;Klappacher Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;60.0;06:11:00;1;45.0;50.0;45.0;12.5;0.0;409.877;0.976;49.851403;8.665288;T;Klappacher Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;61.0;06:11:01;1;45.0;50.0;45.0;12.5;0.0;422.377;-0.588;49.851372;8.66512;T;Klappacher Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;62.0;06:11:02;1;45.0;50.0;45.0;12.5;0.0;434.877;-1.223;49.851342;8.664952;T;Klappacher Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;63.0;06:11:03;1;45.0;50.0;45.0;12.5;0.0;447.377;-1.489;49.851312;8.664784;T;Klappacher Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;64.0;06:11:04;1;45.0;50.0;45.0;12.5;0.0;459.877;-1.814;49.851282;8.664616;T;Klappacher Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;65.0;06:11:05;1;45.0;50.0;45.0;12.5;0.0;472.377;-2.189;49.851251;8.664448;T;Klappacher Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;66.0;06:11:06;1;45.0;50.0;45.0;12.5;0.0;484.877;-2.725;49.85122;8.664281;T;Klappacher Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;67.0;06:11:07;1;45.0;50.0;45.0;12.5;0.0;497.377;-3.542;49.85119;8.664113;T;;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;68.0;06:11:08;1;45.0;50.0;45.0;12.5;0.0;509.877;-4.202;49.851164;8.663943;T;Klappacher Straße;asphalt;secondary;;;;Cruise;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;69.0;06:11:09;1;45.0;50.0;45.0;12.5;-0.115;522.377;-4.85;49.851141;8.663773;T;;asphalt;secondary;;;;B;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;70.0;06:11:10;1;44.17;50.0;45.0;12.27;-0.579;534.756;-5.38;49.851123;8.663602;T;Klappacher Straße;asphalt;secondary;;;;B;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;71.0;06:11:11;1;40.831;50.0;45.0;11.342;-0.964;546.598;-4.87;49.851114;8.663438;T;Klappacher Straße;asphalt;secondary;;;;B;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;72.0;06:11:12;1;37.231;50.0;45.0;10.342;-1.0;557.438;-5.154;49.851107;8.663287;T;Klappacher Straße;asphalt;secondary;;;;B;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;73.0;06:11:13;1;33.631;50.0;45.0;9.342;-1.0;567.246;-5.646;49.851108;8.66315;T;Klappacher Straße;asphalt;secondary;;;;B;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;74.0;06:11:14;1;30.031;50.0;45.0;8.342;-1.0;575.803;-6.539;49.851107;8.663031;T;Klappacher Straße;asphalt;secondary;;;;B;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;75.0;06:11:15;1;26.431;50.0;45.0;7.342;-1.0;583.719;-7.413;49.851106;8.66292;T;;asphalt;secondary;;;;B;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;76.0;06:11:16;1;22.831;50.0;45.0;6.342;-1.0;590.293;-8.139;49.851104;8.662829;T;;asphalt;secondary;;;;B;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;77.0;06:11:17;1;19.231;50.0;45.0;5.342;-1.0;596.523;-8.802;49.851104;8.662742;T;Klappacher Straße;asphalt;secondary;;;;B;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;78.0;06:11:18;1;15.631;50.0;45.0;4.342;-1.0;601.237;-9.189;49.85111;8.662677;T;Klappacher Straße;asphalt;secondary;;;;B;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;79.0;06:11:19;1;12.031;50.0;45.0;3.342;-1.0;604.406;-9.588;49.851113;8.662633;T;;asphalt;secondary;;;;B;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;80.0;06:11:20;1;8.431;50.0;45.0;2.342;-1.0;606.357;-9.996;49.851116;8.662606;T;;asphalt;secondary;;;;B;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;81.0;06:11:21;1;4.831;50.0;45.0;1.342;-1.0;608.307;-10.403;49.851119;8.662579;T;;asphalt;secondary;;;;B;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;82.0;06:11:22;1;1.231;50.0;45.0;0.342;-0.671;610.258;-10.811;49.851121;8.662552;T;;asphalt;secondary;;;;B;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;83.0;06:11:23;1;0.0;50.0;45.0;0.0;-0.171;610.925;-10.95;49.851122;8.662543;W;Darmstadt Marienhospital;asphalt;secondary;Halt: Darmstadt Marienhospital;06:11:00;06:11:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;84.0;06:11:24;1;0.0;50.0;45.0;0.0;0.0;610.925;-10.95;49.851122;8.662543;W;Darmstadt Marienhospital;asphalt;secondary;Halt: Darmstadt Marienhospital;06:11:00;06:11:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;85.0;06:11:25;1;0.0;50.0;45.0;0.0;0.0;610.925;-10.95;49.851122;8.662543;W;Darmstadt Marienhospital;asphalt;secondary;Halt: Darmstadt Marienhospital;06:11:00;06:11:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;86.0;06:11:26;1;0.0;50.0;45.0;0.0;0.0;610.925;-10.95;49.851122;8.662543;W;Darmstadt Marienhospital;asphalt;secondary;Halt: Darmstadt Marienhospital;06:11:00;06:11:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;87.0;06:11:27;1;0.0;50.0;45.0;0.0;0.0;610.925;-10.95;49.851122;8.662543;W;Darmstadt Marienhospital;asphalt;secondary;Halt: Darmstadt Marienhospital;06:11:00;06:11:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;88.0;06:11:28;1;0.0;50.0;45.0;0.0;0.0;610.925;-10.95;49.851122;8.662543;W;Darmstadt Marienhospital;asphalt;secondary;Halt: Darmstadt Marienhospital;06:11:00;06:11:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;89.0;06:11:29;1;0.0;50.0;45.0;0.0;0.0;610.925;-10.95;49.851122;8.662543;W;Darmstadt Marienhospital;asphalt;secondary;Halt: Darmstadt Marienhospital;06:11:00;06:11:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;90.0;06:11:30;1;0.0;50.0;45.0;0.0;0.0;610.925;-10.95;49.851122;8.662543;W;Darmstadt Marienhospital;asphalt;secondary;Halt: Darmstadt Marienhospital;06:11:00;06:11:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;91.0;06:11:31;1;0.0;50.0;45.0;0.0;0.0;610.925;-10.95;49.851122;8.662543;W;Darmstadt Marienhospital;asphalt;secondary;Halt: Darmstadt Marienhospital;06:11:00;06:11:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;92.0;06:11:32;1;0.0;50.0;45.0;0.0;0.0;610.925;-10.95;49.851122;8.662543;W;Darmstadt Marienhospital;asphalt;secondary;Halt: Darmstadt Marienhospital;06:11:00;06:11:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
;93.0;06:11:33;1;0.0;50.0;45.0;0.0;0.0;610.925;-10.95;49.851122;8.662543;W;Darmstadt Marienhospital;asphalt;secondary;Halt: Darmstadt Marienhospital;06:11:00;06:11:00;Stand;Umlauf_Li. R_MD_(Bau_Rheinstraßenbrücke)_220523_Bus_Kurs 6.csv;0.9
